label,type,domain
1,padcrypt,okndlffaabmflbam.com
1,emotet,xxthnffhjfyqkrmf.eu
0,alexa,tropevansville.com
1,matsnu,chartcluebuildmessmarket.com
1,rovnix,t2euiefmpmtfcl3efs.net
0,alexa,bangdreaming.tumblr.com
1,cryptolocker,jikfepsuoroajd.co.uk
1,ramdo,gmmciakuqiwiuygk.org
0,alexa,task.com.br
0,alexa,akkuteam.de
1,matsnu,nailhostmarketadvantageallow.com
1,pykspa,kjtagufqbex.org
1,kraken,caidwqyhym.com
0,alexa,technobuffalo.com
0,alexa,hausgartenleben.ch
1,corebot,ax7ju4k4gjwdulmrq4w.ddns.net
1,emotet,gfynunapgsgooqxk.eu
1,cryptolocker,vradfuchimxjxdx.info
1,ranbyus,jnauhinmnhucnyerm.net
0,alexa,moolahgenerator.com
0,alexa,newyearwishesimages2017.com
1,vawtrak,ignecad.com
1,emotet,ckthjrlhodruqibv.eu
1,symmi,gakepadainqu.ddns.net
1,conficker,hzaxfc.hk
1,dircrypt,ieltnkheqi.com
0,alexa,pussystate.com
1,ramdo,ogsuamakwayuqeuq.org
1,emotet,kjnlnpgmjdgiwpeh.eu
0,alexa,koykoycook.gr
0,alexa,woodiner.com
1,tinba,hnmylhxtwcnw.xyz
0,alexa,flowwaterjet.com
0,alexa,bitellion.com
1,kraken,hiifitfjutr.dynserv.com
0,alexa,hungororing.hu
0,alexa,jadlog.com
0,alexa,israelifirstaid.com
1,ranbyus,trtexwdrselpmcafy.tw
1,symmi,avhevupauxex.ddns.net
0,alexa,blendwithspices.com
1,matsnu,showerremoveegggroundobject.com
1,murofet,zhjmwglzzdkvlzzdqsjnxwl.org
1,emotet,dbvsiwgucjsfimlv.eu
1,fobber,pufcxhcopv.com
1,kraken,awfcwag.tv
1,corebot,snwpyly6w8aledkxkbu.ddns.net
0,alexa,watchgaysex.xyz
0,alexa,bando.co.jp
0,alexa,hebrewliving.com
1,symmi,egwaloegdaeh.ddns.net
1,conficker,zoai.ru
0,alexa,balibart.com
0,alexa,whichmortgage.ca
0,alexa,lastdaysofautumn.com
0,alexa,erickartik.com
0,alexa,castingnow.co.uk
0,alexa,idforums.net
0,alexa,yavix.ru
0,alexa,gorillamachining-com.3dcartstores.com
0,alexa,michaeljamessmith.com
0,alexa,com-desktop-alert.online
1,emotet,jwmfmpdcvpjqtqsl.eu
1,pushdo,feagichi.ru
0,alexa,redbarradio.net
0,alexa,tarhtojihi.com
1,tinba,ninolmngffkk.com
1,emotet,ekdelnukhmoqekgn.eu
0,alexa,icoph.org
0,alexa,a2zlifestyles.com
1,symmi,otbeipweda.ddns.net
1,fobber,azmxbxjlia.com
1,ramnit,oubkvwvmas.com
1,corebot,yjmhurcro2wt10o41hafyhe.ddns.net
0,alexa,mandarinstone.com
1,padcrypt,nkcomceobbcebnkb.co.uk
0,alexa,plowgroup.com
0,alexa,freeismylife.com
0,alexa,tgkim.net
0,alexa,frogstone.com
0,alexa,ascendfcu.org
1,gozi,piscantursecuritas.com
1,corebot,sdwrkn52clmvut5tkb5.ddns.net
0,alexa,lalibertad.com.co
1,vawtrak,garisletag.com
1,cryptolocker,eakkdkkpopwx.org
0,alexa,tridocs.com
0,alexa,cfd2012.com
0,alexa,magicformulainvesting.com
0,alexa,moribs.net
1,vawtrak,nacaddufeng.com
0,alexa,pornoperra.com
1,tinba,bbpkcbecbnfj.com
0,alexa,lao4g.com
1,emotet,ljtcdagpnjiblbdq.eu
0,alexa,celebrity-legs-and-heels.tumblr.com
0,alexa,naturtex.cz
0,alexa,xride-hd.com
0,alexa,artmoney.club
0,alexa,forum-onkologiczne.com.pl
0,alexa,paymentsandcardsnetwork.com
1,murofet,gmomggvvnshqopp.biz
1,matsnu,coachcontributemachineconsider.com
0,alexa,pencil-inspire.jp
0,alexa,verifyid.co.za
0,alexa,sannes-block.de
0,alexa,systemfriend.co.jp
0,alexa,fiap.com.br
0,alexa,thevalleyshopping.co.uk
0,alexa,nicefit.in
0,alexa,anatomiafacil.com.br
0,alexa,holdies.com
1,emotet,ybckvhqrrjwlrmcp.eu
0,alexa,bisnow.com
0,alexa,oruwebsite.com
1,fobber,nucqcaatmh.com
1,qadars,io6kigygy4ys.org
1,pushdo,kakagufa.ru
1,suppobox,knowdare.net
1,qadars,8awyoqwu4ioy.org
1,kraken,dkiuktvl.dynserv.com
1,gozi,pverbuminetnveniarum.com
0,alexa,autocasion.com
0,alexa,gmt-architekten.ch
1,suppobox,gentlebicycle.net
1,fobber,krjmjrltbw.com
1,cryptolocker,rjgqrrbydhuda.ru
0,alexa,kaceli.com
1,ramdo,skgguskwugcacaay.org
0,alexa,peoplesupport.com
1,qadars,6geo28asigu4.org
1,emotet,hcqgwtbaixwxcgsk.eu
0,alexa,halioswatches.com
0,alexa,nutrifood.co.id
1,pykspa,guefgwiugkeq.net
1,vawtrak,nucasdi.com
1,pushdo,filsihux.ru
1,fobber,eafpglayxc.com
1,symmi,imiradpom.ddns.net
0,alexa,leapfroginvest.com
1,ramnit,bjajoxvalbfx.com
1,nymaim,trading-interaction.yt
0,alexa,mairie-creil.fr
1,kraken,rkisllp.dynserv.com
0,alexa,gotoseajobs.com
1,pykspa,tryadsfox.cc
0,alexa,mitsuihosp.or.jp
0,alexa,haptik.co
0,alexa,gasgasmotos.es
0,alexa,haixiu.herokuapp.com
0,alexa,xn--nbku14gn3gtigiui.jp
1,corebot,16gjat74127n30g4ohcdi0q.ddns.net
1,matsnu,dimensionpressurehopeassociate.com
0,alexa,osaka-baytower.com
0,alexa,wolnemedia.net
0,alexa,medshoponlinestorefriendly.com
0,alexa,mecum.com
0,alexa,faxesfromuncledale.com
1,ramnit,gspgnrgeje.com
1,conficker,fjead.es
0,alexa,mundoavatar.com.br
1,corebot,1ruvwjy4u850385.ddns.net
1,ranbyus,ecikaewkhfudcefny.tw
1,simda,xulaked.info
0,alexa,redbullcliffdiving.com
1,fobber,ygtapuucvm.com
1,fobber,tgakiudztg.com
1,tinba,urckkcffkvqb.in
1,vawtrak,usdoten.com
1,padcrypt,mfeemabdcakbcfdb.website
0,alexa,academiaparaemprendedores.net
1,tinba,nnccxklpthlt.com
0,alexa,descargadoramas.com
1,pushdo,kafseico.ru
1,ranbyus,cdadfcurgxtcoldov.net
1,rovnix,m8mndfhacnwh26tdbc.ru
1,qadars,gaomkaciw6sa.top
1,murofet,cup42lydyd60jxf62dvotc39gse61g43c29e11nw.com
0,alexa,siuk-iran.com
1,ramdo,kyokwmesayqcgywc.org
1,ramnit,xtmadmcnuveeuq.com
1,rovnix,aoatch2ziw8pgdx8dj.net
1,vawtrak,fusarwafloh.com
0,alexa,bingmapsportal.com
1,ranbyus,vvmxpqapcskmvqlje.me
1,emotet,fsaawmjwywujakfw.eu
1,kraken,gpanyz.mooo.com
0,alexa,thefatgirlssexdiary.tumblr.com
1,emotet,nuuauoqyopmsbhep.eu
0,alexa,foto-xxx.net
0,alexa,jaroslaw.pl
1,ramnit,ngjkyhvdmyaeccjlgh.com
1,qadars,cm4egys2saou.org
1,qadars,wm0ygaw6s2ga.org
0,alexa,ekonomiaspoleczna.pl
0,alexa,idphoto.ch
0,alexa,insider-trends.com
0,alexa,tdotra.blogspot.kr
1,murofet,bynfxwndyhpjeozonvzxtugxg.com
1,emotet,uiupvqwydolcduxm.eu
0,alexa,jaredjarvis.com
1,cryptolocker,ymirohscgjxm.ru
1,suppobox,harrietteanabella.net
0,alexa,libertywritersnews.com
1,corebot,o0o01f10s61v5va.ddns.net
1,conficker,byudzsao.cl
0,alexa,semico.co
1,cryptolocker,ugjywfellfju.co.uk
0,alexa,siojan.ir
0,alexa,heathercrowder.com
0,alexa,cfireland.ie
0,alexa,researchspace.com
1,vawtrak,udlafonn.com
1,fobber,mozeuucofc.com
0,alexa,delineateyourdwelling.com
1,conficker,zcoef.in
1,qadars,kycqgawq4y4y.net
1,ramnit,fogonpcwtr.com
0,alexa,sk-t.com
0,alexa,dart.academy
0,alexa,breedandwin.com
1,pykspa,ikjwladsholapet.cc
1,pushdo,vuxkirov.ru
1,tinba,rimpqxcxysjr.com
1,gozi,verenobiscumtext.com
0,alexa,faribaultmill.com
0,alexa,imsu.edu.ng
0,alexa,shyguy9.tumblr.com
1,emotet,vtypqtkjnkyfycwj.eu
1,corebot,5xong07reny4cxu4q6o.ddns.net
1,qadars,06c2ou8ao68e.org
1,qadars,ce8qsecusq4m.net
0,alexa,drelist.com
1,matsnu,conditionexchangeblockhold.com
0,alexa,decamob.com
1,gozi,aliisrarussacram.com
0,alexa,shiftcrypto.com
1,murofet,e51nrmre21pwb18jwgxg33e61pvfuayn30i65i55.com
0,alexa,thyssenkrupp-industrial-solutions.com
1,murofet,uusmleltxiook.biz
0,alexa,guidarte.it
1,pushdo,xudosawo.ru
1,ranbyus,bsjbjgphtkmregkpa.com
1,ranbyus,dunxhcqeoyjtvrnub.pw
1,symmi,ahfiufdo.ddns.net
0,alexa,nacionrex.com
0,alexa,tvhistory.tv
0,alexa,karlsoy.kommune.no
1,fobber,yyvasoonkw.com
1,nymaim,swedishdomestic.su
0,alexa,egaga.pl
1,dircrypt,tokmjokeslowocv.com
1,nymaim,removed-darkness.com
0,alexa,clubdebale.ch
1,vawtrak,idihgoflocw.com
1,rovnix,dk6gj66aabs7b8xb3l.biz
0,alexa,birminghammind.org
1,corebot,whybi8cnmb34s0q.ddns.net
1,necurs,vgwjbhmegtihcyjpfyavi.nu
0,alexa,nmea.org
0,alexa,delitime.com
1,conficker,hbhqakdex.com.ng
1,kraken,vfribpwvb.tv
0,alexa,webservis.com.tr
1,tinba,lkcpohufseco.com
1,emotet,oewtxhummyweyerw.eu
0,alexa,kilencesterv.com
1,cryptolocker,crctratcrkwf.ru
1,conficker,gsrz.com.co
0,alexa,kartina-tv.eu
0,alexa,essai-armes.fr
0,alexa,tebiran.net
0,alexa,audiorama.com.br
0,alexa,myperfecthairclinic.com
1,cryptolocker,invfuwxragrj.biz
0,alexa,bolido.com
1,pykspa,pvgemifox.com
1,necurs,heuwgmppmwanejhdn.la
1,ramnit,hfoqvedxjiayxpcqssu.com
1,corebot,3lolg2i0mpyb3n1du03.ddns.net
1,gozi,xiiqauttesedpapa.com
0,alexa,pomodoro-timer.net
0,alexa,dainikplus.com
1,kraken,mygsjh.dynserv.com
0,alexa,123consommables.com
0,alexa,primpandpolish.com
0,alexa,trustmark.com
0,alexa,coingeneration.com
1,emotet,drnvprwurdmktcuh.eu
1,ramnit,rjyorryv.com
1,pykspa,uskuka.biz
0,alexa,serieswithlove.com
0,alexa,ufaber.com
1,murofet,mtp22mzmznzf12kzivhwo11lvizo31f42drmu.org
1,fobber,vguklczukp.com
0,alexa,contrattidilocazione.net
0,alexa,ebookread.org
0,alexa,lampan.se
1,simda,lymifo.info
1,conficker,blpz.ru
0,alexa,sintesisdeguerrero.com.mx
1,vawtrak,inwahossa.com
1,ranbyus,gyhhcvsocdswdsgqf.cc
1,vawtrak,samongihu.com
0,alexa,dukemeds.com
1,gozi,centumfaciunt.com
0,alexa,usuwanie-azbestu.biz
0,alexa,royalcheese.com
0,alexa,mysodexo.co.il
0,alexa,browze.com
0,alexa,juuls.tumblr.com
1,kraken,ezbeqjvfq.com
1,symmi,wuilqaevx.ddns.net
1,pykspa,uszovk.net
0,alexa,al-badar.net
1,fobber,zmwoezwkti.com
1,tinba,inlqiqiivmpx.com
1,vawtrak,agguhodsome.com
0,alexa,bdlinks.pw
1,tinba,vuqqyuihgghy.biz
1,cryptolocker,jilxcxkppdqkg.com
1,necurs,peohpwogwhcjce.tj
1,corebot,3nopmd1pwji2spwtc0q2m0s.ddns.net
0,alexa,uotechnology.edu.iq
0,alexa,chapeaulinux.org
1,padcrypt,blnfnclbkbdbdemc.com
0,alexa,rest-sova.cz
0,alexa,iju.com.br
0,alexa,galwaycoco.sharepoint.com
1,symmi,boipmuiwruluaqa.ddns.net
1,cryptolocker,nqrogxkngrqhk.biz
1,gozi,proexecertenenturq.com
0,alexa,zhengwutong.com
1,emotet,ecjoehuenmogtndq.eu
1,qadars,cukio6gqg2wi.top
0,alexa,jurnalskripsi.com
1,gozi,ssequifraudemveecclesie.com
0,alexa,iamnaughty.com
0,alexa,barca.am
0,alexa,joeworkman.net
1,emotet,rrcrqyikatrcvcqg.eu
0,alexa,pogoda.net
1,simda,vonokam.info
1,symmi,nomaberusole.ddns.net
1,conficker,xcbgsdolc.ch
0,alexa,emirhanbulbul.com
0,alexa,77hh.com
1,vawtrak,fulargaf.com
1,simda,ciwypum.su
0,alexa,psypec.it
0,alexa,csgo500.com
1,symmi,ogoxxeaxu.ddns.net
0,alexa,fileasik.xyz
0,alexa,arkadas.com.tr
0,alexa,britishgasjobs.co.uk
1,ranbyus,dwhclhpenyprtrxwo.cc
1,pykspa,eeqpjkdsholapet.org
0,alexa,seocenter.it
0,alexa,firmware-all.com
0,alexa,blackjackpersonalvaporizer.com
1,cryptolocker,uamrriunjiao.biz
1,corebot,cfsrg8wnshqp5r7.ddns.net
0,alexa,c16e.com
1,gozi,quamcontimmospirituwitte.com
0,alexa,magicblox.com
1,necurs,pqtkyghc.us
0,alexa,higoyomi.com
0,alexa,flowerandhome.com
0,alexa,longtrailholdings.squarespace.com
0,alexa,bisol.it
0,alexa,geile-porno-tube.com
0,alexa,venombet.net
1,dircrypt,ozpfguliks.com
0,alexa,sennheiser.ads
0,alexa,watchshokugeki.com
1,nymaim,vancouver-minds.hn
1,pushdo,vicictac.ru
1,ramnit,fbigvcskc.com
0,alexa,blenderworkspace.com
0,alexa,hangseng.com.cn
0,alexa,lesbico.net
1,ramdo,aaciuyimyesougck.org
0,alexa,teyit.org
0,alexa,suumocounter.jp
0,alexa,dotheporn.com
0,alexa,freebook11.com
1,nymaim,swingersobtained.tel
0,alexa,ijpbs.net
0,alexa,personalityhacker.com
0,alexa,tractable.io
1,suppobox,captaininclude.net
1,necurs,fpiivkagoyyqtc.biz
1,pushdo,lathatso.ru
1,vawtrak,semiwwiculs.com
0,alexa,whatssap.com
0,alexa,veapple.com
1,emotet,qqlsxeigvubqqjcd.eu
0,alexa,baixandomp3.info
1,matsnu,trustvoiceattractpressdog.com
1,vawtrak,rugamdurwo.com
0,alexa,chikubihime.tumblr.com
1,fobber,qdyraobapd.com
1,dircrypt,whndtnqaadejmw.com
1,ramdo,myeoqoyaymeikaqo.org
1,conficker,crrp.dk
0,alexa,cheapmarkt.com
1,ramnit,avpantpunto.com
0,alexa,topthemes.ir
0,alexa,compartetuvalor.com
0,alexa,kanboard.net
0,alexa,eventim.co.il
0,alexa,ebookcompanion.net
0,alexa,handy-doc.repair
1,tinba,qyopxmtwfsff.net
1,emotet,jivvhvuhnusjmert.eu
0,alexa,lchsspartans.net
0,alexa,bluedevils.org
1,matsnu,statusreasonsockdealwarm.com
1,murofet,prrozlundgutmgl.com
0,alexa,northamericanwhitetail.com
0,alexa,islandfolklore.com
0,alexa,cachedpages.com
1,necurs,bikdbjotdpaodul.mu
0,alexa,trackings.co
1,padcrypt,ccmfadfdncckcdaa.com
0,alexa,aliita.com
0,alexa,womensavingscanada.com
1,kraken,jsluyr.tv
1,pushdo,ceikolux.ru
1,corebot,y47nybahob7fuf14q0m.ddns.net
0,alexa,greenbaywi.gov
0,alexa,prozdo.ru
0,alexa,6870.com
1,kraken,bncyuq.tv
1,ramdo,gqyuyiooowgoucqi.org
1,vawtrak,musirgafl.com
1,pykspa,ekcspeiq.net
0,alexa,redholics.com
0,alexa,tarihportali.org
0,alexa,filmesporno0.com
1,pykspa,xajqygn.org
1,corebot,a65nm65vmxqbi6ep7t1.ddns.net
0,alexa,teenpornvideo.me
1,ramnit,nitkvnpfxgnvboalvm.com
0,alexa,htmllint.net
1,tinba,tuldejmxyuvy.ru
1,cryptolocker,pdqiownrijmhls.info
1,rovnix,ywwshiox6ncdgrn4oo.com
1,fobber,sijoysssar.com
1,ramnit,ofyvlxdryle.com
0,alexa,lyricsor.com
0,alexa,ros-obrazovanie.ru
0,alexa,hennessytransportation.com
1,tinba,wxokxsdpemcg.com
1,tinba,fcbbvsgclmpo.ru
0,alexa,chromeexperiments.com
0,alexa,probiotics.org
0,alexa,runrun.com.hk
1,emotet,jbktyxbrgllumrlk.eu
0,alexa,punching-ina-dream.tumblr.com
0,alexa,microview.com.cn
1,kraken,sorotkzhbl.dynserv.com
1,symmi,xoocraovkevo.ddns.net
1,ramdo,kuysaymuaakockge.org
0,alexa,kupivsem.ru
1,symmi,vipiimvoe.ddns.net
0,alexa,decron.com
0,alexa,thecompanywarehouse.co.uk
0,alexa,nacdonline.org
1,matsnu,projectdrygatherbodydisappointed.com
1,nymaim,william-elsewhere.wtf
0,alexa,apk-mod.net
1,dircrypt,tccstidedtrkctxi.com
1,padcrypt,ncabbekdnlldoeoa.com
1,suppobox,kimberleemarianne.net
0,alexa,corvetteonline.com
0,alexa,aazperfumes.com.br
0,alexa,cupydo.hu
1,kraken,fqicuftc.net
1,murofet,uxkpnaydizjfdyeupaqfyamug.org
0,alexa,ayirac.com
1,pushdo,jeaseoso.ru
1,necurs,vnokygycsejyjxiweexoa.ru
1,gozi,charsuquambasilicamdari.com
1,ramdo,cewwkosqgweygsao.org
1,dircrypt,rngxdqskskgq.com
0,alexa,praxis-dr-daffinger.de
1,gozi,indulgentieecclesie.com
1,ramdo,qkciemguumuqguaa.org
1,dircrypt,hcrjyiypzzgt.com
1,vawtrak,eggocesdumi.com
0,alexa,aeijmp.com
1,fobber,tbyabzmgpe.com
0,alexa,sarasotaorchestra.org
1,conficker,xeic.pk
0,alexa,lulzbot.com
1,fobber,bpbguuamnd.com
1,tinba,ybghttelxyri.biz
0,alexa,newscar.gr
0,alexa,iranoilsell.com
1,cryptolocker,dxgmvvtodclxcc.com
1,ramnit,nrsnhbfy.com
0,alexa,highhorseperformance.com
0,alexa,isanok.pl
1,tinba,qpfqpqqpnwjk.cc
0,alexa,nwo-ent.de
1,kraken,xxaskwdoi.net
1,dircrypt,qfooebthxim.com
0,alexa,jawalplus.com
0,alexa,gdzietymrazem.pl
1,dircrypt,kfurfsnkzakz.com
1,pykspa,klhzoanansnan.com
1,corebot,y4mn16a2ufqroj5jkjq2cls.ddns.net
1,murofet,ltlujzkxgxm59k57lsm59jzerc69k47ivbyj16.biz
0,alexa,sfcrowsnest.info
1,murofet,dsmvbrhtb18irkra37jqpuhvcvi35gxhxf62.biz
0,alexa,tr3yway.com
0,alexa,djboss.in
0,alexa,healthcity.fr
1,symmi,ocsaeqafxeebih.ddns.net
0,alexa,lazymic.com
0,alexa,bbv.com.bo
0,alexa,stroustrup.com
1,suppobox,tradeuntil.net
0,alexa,telis-finanz.de
0,alexa,couponcodehoster.org
0,alexa,rock-drinks.de
0,alexa,servergeeks.wordpress.com
0,alexa,ahvaz.info
1,symmi,viafrukaiben.ddns.net
0,alexa,testolimited.com
1,pykspa,kufxbgfqbex.org
0,alexa,motorsports-stream.com
1,symmi,axbabuivaxipudt.ddns.net
0,alexa,1fuckfat.com
1,necurs,pgefafebxtaibxpp.im
0,alexa,ahmetkolcu.org
1,necurs,gbnrghtrajlvw.nf
1,pykspa,gpejvsdsholapet.org
1,emotet,byoljbjregchfbtd.eu
1,cryptolocker,trgjenjilpub.org
0,alexa,onlinevsem.ru
0,alexa,lamst-a.com
1,murofet,drf32htm59b48dya17pzo51gvesoxk17nwgwm49.org
1,kraken,cuhligwlyo.net
1,ranbyus,ommbgfjdubybhdwbd.pw
1,pykspa,qecgaodsholapet.org
0,alexa,yerassyl97.github.io
0,alexa,wisdomtree.com
0,alexa,houseofanesi.com
0,alexa,jugadi.in
0,alexa,hoverr.media
1,simda,sizijuh.info
0,alexa,hei-gan.com
0,alexa,nipkit.com
0,alexa,grindsworld.com
0,alexa,guialocal.com.ar
1,simda,galef.eu
0,alexa,djprofile.tv
1,kraken,dawhpezmqdf.mooo.com
1,vawtrak,igamlac.com
1,rovnix,ug3jsb28uyuqxwgfqt.com
1,pykspa,oxluxenansnan.com
0,alexa,cosplayba.com
1,fobber,nvgafmzbnx.com
1,emotet,jvjfahmhcdbujcqd.eu
1,necurs,hltqjjfm.im
1,cryptolocker,nqlxpudllsmprul.info
1,rovnix,bkebb37xklxllmtogp.com
0,alexa,julian18.com
1,murofet,hvl48g53dun10cwl58c29b38atmxevbyovgqmw.ru
0,alexa,ppr.pl
0,alexa,dvorak.org
0,alexa,energoservic.com
0,alexa,housingconnections.ca
0,alexa,israel365.com
0,alexa,lakefrontbrewery.com
0,alexa,iprshe.xyz
0,alexa,youthforseva.org
0,alexa,mediaindonesia.com
1,ranbyus,dgadxnqlyxtxlgnjg.in
1,conficker,awgzmva.co.cr
1,emotet,ytjskeltilkwwyth.eu
0,alexa,thebottomline.org.uk
0,alexa,4smery.cz
1,symmi,uhitwiel.ddns.net
1,conficker,znsce.to
0,alexa,horse1.es
0,alexa,alcmpn.com
0,alexa,tbkbank.com
0,alexa,thechristianbeat.org
0,alexa,fdprograms.com
1,emotet,ivsemlyxehgrdkkl.eu
0,alexa,marklin.fr
1,symmi,ucwukisaa.ddns.net
1,rovnix,sg4ulf8oocv7bix1pq.cn
0,alexa,zhaoonline.com
0,alexa,hangzhouhongcaib.cn
0,alexa,maitrifitness.com
0,alexa,radiocutivalu.org
1,matsnu,growthchiptextpersuadedemand.com
1,suppobox,ermintrudeernestine.net
0,alexa,e-touch.com
1,pushdo,jorugmup.ru
1,symmi,emvibaro.ddns.net
0,alexa,afrikaspezialist.com
0,alexa,toysmile.com
0,alexa,pornotube-xxx.net
0,alexa,persianmotor.net
0,alexa,manabo.com
1,simda,hapadis.info
1,tinba,chkwxyxjpmtg.ru
0,alexa,zazoomvideo.com
0,alexa,pdatrade.ru
0,alexa,cuteharajuku.storenvy.com
1,matsnu,girlinstallappropriatemarket.com
1,padcrypt,daaadkdlbcbdmcca.cc
1,padcrypt,oebcaekbamlbeaac.cc
1,necurs,hrgwtkaaryplkmsiucr.net
0,alexa,soundbuckets.com
1,gozi,licerevispecicerte.com
1,ramnit,qptbgvcgvnjvkqqk.com
0,alexa,savunmaturk.net
1,emotet,vplaiaeeahoaawgk.eu
0,alexa,armagazine.com
1,simda,rylohyv.info
1,murofet,cmbuofqolvtktsgbqrwfubyozrgjrpv.com
1,dircrypt,aosmeasdjrwu.com
1,murofet,pub68h54j46k37era67pscxm29ltn30bzhwl18cq.com
1,tinba,hyvpgtlpkmkf.com
1,pykspa,ccpodo.biz
1,gozi,campanasulit.com
1,rovnix,su4taf8mdkgf7t2yzb.net
0,alexa,applealextremo.com
0,alexa,tgesil.com
1,ramdo,uomugeoyiekygqag.org
1,simda,fotaqyh.su
0,alexa,redcat7.com
1,murofet,h14bvmsatkrhtm29dxdxf52iuk27mwb58pze51.ru
0,alexa,stellenmarkt-sozial.de
1,kraken,nqvzhdyr.net
1,simda,kemyjor.info
1,suppobox,flierproblem.net
1,corebot,kb78ql3dk6ubk4w.ddns.net
0,alexa,akhbaralaalam.net
0,alexa,elic.ac.jp
1,murofet,nirauhusfeormfuwdovrrfinj.biz
1,nymaim,watchedranging.sg
0,alexa,naznava.rozblog.com
0,alexa,balagol.mobi
0,alexa,zarmusic.ir
0,alexa,autoliv.com
1,kraken,xqhpwditffz.dynserv.com
1,padcrypt,lofafdnemocoabaf.com
0,alexa,digitalhubcologne.de
0,alexa,authenticwatches.com
0,alexa,transistor.ru
0,alexa,unicarspa.it
0,alexa,headcovers.com
0,alexa,weecomments.com
0,alexa,meters-to-feet.appspot.com
1,symmi,odolimtiux.ddns.net
0,alexa,streemerly.com
0,alexa,crom2.net
0,alexa,eroticke-privaty.cz
0,alexa,bankingtruths.com
0,alexa,pankreatit03.ru
0,alexa,caraustar.com
1,pykspa,equvkueoya.info
0,alexa,heartratemonitorsusa.com
0,alexa,niagararegion.ca
0,alexa,isuzucv.com
0,alexa,greenpartywatch.org
1,rovnix,wxm5t5q85m7i125c42.cn
0,alexa,bulldogcatholic.org
0,alexa,renault-talisman.ir
1,kraken,bzenplg.com
0,alexa,v-russia.com
0,alexa,dvb-t2-umstellung.at
1,gozi,quammeritoveritatem.com
1,fobber,hxjezssbbv.com
0,alexa,les-coupons-de-saint-pierre.fr
0,alexa,ifaxhk.com
1,padcrypt,obckbdboabbfaalb.co
0,alexa,dtmdriver.com
1,rovnix,38f1d5m27ctixcb75v.cn
1,cryptolocker,tvkvottnkftbtjr.net
1,ranbyus,djosgivlhmuisbyku.me
0,alexa,zheke.com
0,alexa,cliffsatprinceville.com
1,cryptolocker,udwkpxkbqwwblp.biz
0,alexa,twitch-clips.tv
0,alexa,study4student.com
0,alexa,galleryhomes.com.au
1,padcrypt,nebfnfcaoklckdll.cc
1,tinba,jfulslmuuujm.com
1,emotet,nfppywlfvarrqebn.eu
0,alexa,gameniko.ir
0,alexa,ecgoldkey.us
0,alexa,toketmontoksmp.com
1,ramdo,kuwukkygqmksssge.org
1,conficker,etqja.hn
1,rovnix,4ghhupoyqv34dn5zwt.com
1,padcrypt,ddafcbfdacbaaaab.org
1,dircrypt,qajadwfb.com
0,alexa,uclouvain-mons.be
0,alexa,the145.com
0,alexa,ibbroadcast.nl
1,ramdo,ceomcemyiycuowoi.org
1,suppobox,fliercondition.net
0,alexa,homeit.pt
0,alexa,megacvet24.ru
0,alexa,store-1re8lbg5.mybigcommerce.com
1,vawtrak,modohnam.com
1,ramdo,cesocgqwygkuiamm.org
1,nymaim,wifedanger.org
1,suppobox,washingtonharoldson.net
1,fobber,ufhinnjmnf.com
1,symmi,aselmuhehu.ddns.net
0,alexa,medmeeting.org
1,ramdo,gmkokeuoccywgosy.org
1,ramdo,iqecmouuqueucscq.org
0,alexa,niitdiginxt.com
1,conficker,gwop.ag
1,murofet,o11lqn60p32fwoqm59dse11eqa17ita27hzhsaq.com
1,gozi,theologicalcelcasuum.com
0,alexa,lavoraconnoi-italia.it
0,alexa,gametipcenter.com
0,alexa,usblyrics.com
0,alexa,kursk-izvestia.ru
1,simda,puvypug.info
0,alexa,dominatrix-chat-city.com
1,qadars,4msmwywmsmoe.top
0,alexa,bitcoin-code.co
0,alexa,moviepilot.de
0,alexa,s-bux.ru
0,alexa,itangbole.com
1,pykspa,wjoipwnansnan.org
0,alexa,cash4books.net
0,alexa,digitalsantotome.com.ar
1,suppobox,equalhome.net
0,alexa,sritvlive.info
1,simda,fobivuzinef.eu
1,necurs,qivvrqr.nf
0,alexa,javonon.tj
0,alexa,columbinemassacre.forumotion.com
1,rovnix,8nm2d3ecd2uszjzhh2.biz
1,cryptolocker,ahuacoahikwal.ru
0,alexa,ndschorverband.de
1,suppobox,humanshoe.net
0,alexa,ohmylife.cc
0,alexa,bedycasa.com
1,fobber,xksrgkpwtq.com
1,nymaim,upskirt-ranging.in
0,alexa,booted-babes.com
1,kraken,zqrzdd.dynserv.com
0,alexa,ifactner.com
1,matsnu,motherloadneedvarybonesteal.com
1,ramdo,wwgmueieycgyyyge.org
1,rovnix,4zlph8g36nag4r846o.cn
1,ranbyus,rkbkwcqltfaqrqbaj.su
0,alexa,bolsa.com
1,ranbyus,oiihehndokmwamdqc.net
1,pykspa,fpzgzgn.com
1,ranbyus,uhdixvyeibpgcbboc.pw
0,alexa,matematik.kz
0,alexa,epayworldwide.com
0,alexa,daycarewebwatch.com
0,alexa,hajjfoundation.org.eg
1,corebot,g274ybor1vihgf3.ddns.net
0,alexa,dogwise.com
1,suppobox,eveningorderly.net
1,ramdo,mcsskkuuwikksaki.org
1,ranbyus,lpgsjinflwwqmlvkw.tw
1,murofet,yuomnskbuxrchonylobusqsjz.com
0,alexa,blogovoditel.com
0,alexa,hot-spot.top
0,alexa,funcook.com
0,alexa,loreghauor.blogfa.com
0,alexa,247mediaz.club
1,conficker,bmghgl.hk
